Resetting...

EVENT #: 90	 LOGGED @ TIME: 0000767335	ACTIVE TASK ID: 07	MODULE: TASKS	ABRTOS_TASK_CURRENT_WAITSEMA_COMPLETED
EVENT #: 91	 LOGGED @ TIME: 0000776890	ACTIVE TASK ID: 07	MODULE: SEMA 	ABRTOS_SEMA_GET_SEMA_COMPLETED
EVENT #: 1	 LOGGED @ TIME: 0000000002	ACTIVE TASK ID: 00	MODULE: INT  	ABRTOS_INT_SWI_SETUP_STARTED
EVENT #: 2	 LOGGED @ TIME: 0000008201	ACTIVE TASK ID: 00	MODULE: INT  	ABRTOS_INT_SWI_SETUP_COMPLETE
EVENT #: 3	 LOGGED @ TIME: 0000016403	ACTIVE TASK ID: -1	MODULE: INIT 	ABRTOS_INIT_STARTUP_STARTED
EVENT #: 4	 LOGGED @ TIME: 0000024602	ACTIVE TASK ID: -1	MODULE: SEMA 	ABRTOS_SEMA_SETUP_STARTED
EVENT #: 5	 LOGGED @ TIME: 0000032816	ACTIVE TASK ID: -1	MODULE: SEMA 	ABRTOS_SEMA_SETUP_COMPLETE
EVENT #: 6	 LOGGED @ TIME: 0000040992	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_STARTUP_CHECK_START

A WATCHDOG RESET TOOK PLACE...
WATCHDOG TIMEOUT FLAG IS NOW CLEARED.

EVENT #: 7	 LOGGED @ TIME: 0000056003	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_STARTUP_CHECK_FINISH
EVENT #: 8	 LOGGED @ TIME: 0000065544	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_SETUP_STARTED
EVENT #: 9	 LOGGED @ TIME: 0000073743	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_SET_MODE_START
EVENT #: 10	 LOGGED @ TIME: 0000081933	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_SET_MODE_FINISH
EVENT #: 11	 LOGGED @ TIME: 0000090129	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_SETUP_COMPLETED
EVENT #: 12	 LOGGED @ TIME: 0000098325	ACTIVE TASK ID: -1	MODULE: INIT 	ABRTOS_INIT_STARTUP_COMPLETE
EVENT #: 13	 LOGGED @ TIME: 0000106528	ACTIVE TASK ID: -1	MODULE: TASKS	ABRTOS_TASK_INIT_STARTED
EVENT #: 14	 LOGGED @ TIME: 0000116054	ACTIVE TASK ID: -1	MODULE: TASKS	ABRTOS_TASK_INIT_COMPLETED
EVENT #: 15	 LOGGED @ TIME: 0000124253	ACTIVE TASK ID: -1	MODULE: SCHED	ABRTOS_SCHED_START_START
EVENT #: 16	 LOGGED @ TIME: 0000132447	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_START_START
EVENT #: 17	 LOGGED @ TIME: 0000140637	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_THE_DOG_WAS_FED
EVENT #: 18	 LOGGED @ TIME: 0000148835	ACTIVE TASK ID: -1	MODULE: WDT  	ABRTOS_WDT_START_FINISH
EVENT #: 19	 LOGGED @ TIME: 0000157036	ACTIVE TASK ID: -1	MODULE: SCHED	ABRTOS_SCHED_START_FINISH
